,0,1,2,3,4,5,6,7,8,9,10,11,12
114,5750,0.569041232,0.543722068,0.56245208,0.547177672,0.562135088,0.558852801,0.568829462,0.557437476,0.563726592,0.560426841,0.559380131,0.00785982
115,5800,0.569872935,0.544342517,0.562897212,0.548254498,0.562765415,0.559941783,0.569445715,0.558560907,0.564276761,0.561228354,0.56015861,0.00779406
116,5850,0.570628073,0.544934471,0.563334114,0.549273091,0.563451712,0.560969615,0.570023471,0.559511154,0.564854376,0.562034324,0.56090144,0.007741123
117,5900,0.571308747,0.545493969,0.563791533,0.550201392,0.564222646,0.561893183,0.57057793,0.560322699,0.565492263,0.56284394,0.56161483,0.007709014
118,5950,0.571886453,0.546047962,0.564282848,0.551065735,0.565075774,0.562705586,0.571143334,0.561042968,0.566146033,0.563641931,0.562303862,0.007683853
119,6000,0.572432774,0.546612094,0.56482912,0.551861994,0.56605532,0.563406917,0.571731861,0.561735158,0.566848166,0.564438945,0.562995235,0.007675715
120,6050,0.572941599,0.547207475,0.565421808,0.552586585,0.567104113,0.564008705,0.572325516,0.562430487,0.567555064,0.565216767,0.563679812,0.007672911
121,6100,0.573467872,0.547842361,0.566058706,0.553280275,0.568215945,0.564532924,0.572930006,0.563114182,0.568271819,0.565982237,0.564369633,0.007676327
122,6150,0.574007862,0.548507909,0.56674273,0.553958149,0.569305398,0.565040708,0.573529638,0.563825119,0.568991127,0.566734524,0.565064316,0.00767893
123,6200,0.574620843,0.54918381,0.567458111,0.554643633,0.570351499,0.565548582,0.57414137,0.564557017,0.569723947,0.567447282,0.565767609,0.007688447
124,6250,0.575291765,0.549865912,0.568178442,0.555338967,0.571288574,0.566102529,0.574744658,0.5653011,0.570450824,0.568127886,0.566469066,0.007694956
125,6300,0.576047208,0.550553822,0.568893823,0.55603637,0.572151611,0.566710334,0.575338287,0.566041751,0.571177466,0.568772859,0.567172353,0.007703778
126,6350,0.576879933,0.551227459,0.569610818,0.556712499,0.572906096,0.567401632,0.575948284,0.566778506,0.571889059,0.569396576,0.567875086,0.007721321
127,6400,0.577767889,0.55190191,0.570315865,0.557338647,0.573576867,0.568208614,0.576556566,0.567519082,0.572589292,0.570002963,0.568577769,0.007745413
128,6450,0.578693582,0.552579609,0.571004392,0.557950003,0.574193642,0.569124789,0.577165034,0.568255921,0.573261247,0.570621244,0.569284946,0.007771103
129,6500,0.579621922,0.553276528,0.571667792,0.558515024,0.574777718,0.57014345,0.57777111,0.569016705,0.573941908,0.571234522,0.569996668,0.007798775
130,6550,0.580517445,0.554016874,0.572304763,0.559070867,0.575383543,0.571216836,0.57839531,0.569803376,0.574604525,0.571851653,0.570716519,0.007818659
131,6600,0.581341863,0.55480837,0.572916567,0.559618089,0.576017352,0.572304721,0.579013596,0.570607906,0.575294098,0.572468021,0.571439058,0.007824694
132,6650,0.582110271,0.555649096,0.573516267,0.560176358,0.576684593,0.573390219,0.57963371,0.57145631,0.576027063,0.573073501,0.572171739,0.007817859
133,6700,0.582794245,0.556531266,0.574126727,0.560762326,0.577411047,0.57441048,0.580237429,0.572331728,0.576812011,0.573683861,0.572910112,0.007793386
134,6750,0.583399753,0.55745646,0.574717983,0.561385546,0.578169849,0.575364613,0.580863211,0.573221105,0.577660016,0.574265786,0.573650432,0.0077517
135,6800,0.583961156,0.55840419,0.575327809,0.562028266,0.578954478,0.576243898,0.581516254,0.574110746,0.578564729,0.574824526,0.574393605,0.007704512
136,6850,0.584486938,0.55937971,0.575991796,0.562699092,0.579768725,0.577090176,0.582221312,0.575030861,0.579534333,0.575387833,0.575159078,0.007655108
137,6900,0.58497702,0.56036881,0.576729656,0.563393864,0.580555477,0.577857417,0.583006812,0.575945403,0.58059562,0.575965622,0.57593957,0.007607583
138,6950,0.585478283,0.561378827,0.577528664,0.564104082,0.581322114,0.578590055,0.583860935,0.576855668,0.581698409,0.576555928,0.576737297,0.007565519
139,7000,0.585962798,0.562405553,0.578396656,0.564809892,0.582050954,0.579305299,0.584831078,0.577719489,0.582803703,0.577158667,0.577544409,0.007531888
140,7050,0.586462773,0.563449175,0.579350268,0.565524395,0.582738854,0.58000023,0.585895765,0.578563353,0.583925119,0.577765849,0.578367578,0.007508248
141,7100,0.586957248,0.56449533,0.580336677,0.566250361,0.583361177,0.580697684,0.587003403,0.579400053,0.585018638,0.578407704,0.579192827,0.007485738
142,7150,0.587450836,0.565507937,0.581343929,0.567001256,0.5839422,0.581379023,0.588049609,0.580212444,0.586074323,0.579068117,0.580002967,0.007458941
143,7200,0.587939777,0.566470298,0.582341179,0.567774314,0.584472231,0.582087872,0.588996852,0.580994661,0.587043026,0.579768831,0.580788904,0.007421375
144,7250,0.588420699,0.567365292,0.583308893,0.568584455,0.584971738,0.582802173,0.589863068,0.581782478,0.587940533,0.58050763,0.581554696,0.00737546
145,7300,0.588879058,0.568219223,0.58423574,0.569430012,0.585461911,0.583543257,0.590581307,0.582549315,0.588744892,0.58127311,0.582291782,0.00730556
146,7350,0.589317188,0.569017986,0.585106279,0.570295759,0.586002341,0.584319163,0.591190536,0.583295144,0.589439044,0.582093168,0.583007661,0.007221129
147,7400,0.589752254,0.569755498,0.585935249,0.571158334,0.58662316,0.585129362,0.591696573,0.584057614,0.590062726,0.582967621,0.583713839,0.007134763
148,7450,0.590207511,0.570471815,0.58672938,0.572061968,0.587331565,0.586003154,0.592120908,0.584786267,0.590614562,0.583904715,0.584423185,0.007036768
149,7500,0.590664521,0.571151124,0.58752674,0.572981664,0.588189903,0.586913883,0.59251577,0.585494108,0.591096904,0.584884089,0.585141871,0.006944471
150,7550,0.591142762,0.571804971,0.588297155,0.573927817,0.589190471,0.587847424,0.592891668,0.586186628,0.591547116,0.585893561,0.585872957,0.006860786
151,7600,0.59166289,0.572445152,0.58907068,0.574876577,0.590291907,0.588786808,0.593261528,0.586875735,0.591975093,0.586878818,0.586612519,0.006792404
152,7650,0.592224509,0.573096713,0.589833298,0.575827958,0.591436675,0.589711016,0.593646174,0.587539075,0.592382998,0.587809952,0.587350837,0.006733029
153,7700,0.592839331,0.573741536,0.590591642,0.576825512,0.59254505,0.590566312,0.594089081,0.588177043,0.592788542,0.588665504,0.588082955,0.006678058
154,7750,0.593502576,0.574390703,0.591348453,0.577900319,0.593528077,0.591366208,0.594573646,0.588793522,0.593194545,0.589437368,0.588803542,0.006610847
155,7800,0.594193311,0.575007734,0.592087078,0.579033137,0.59435298,0.592083018,0.595100138,0.589373444,0.593619941,0.590107016,0.58949578,0.006536393
156,7850,0.594908979,0.575618497,0.592812876,0.580278068,0.595037415,0.592742249,0.595684036,0.589927475,0.594074331,0.590694864,0.590177879,0.006444607
157,7900,0.595669473,0.576212327,0.59350795,0.581600862,0.595589879,0.59334386,0.596320354,0.590457004,0.594552022,0.591228924,0.590848266,0.006345972
158,7950,0.596427761,0.576818395,0.594164447,0.582926564,0.596054906,0.593891465,0.596986567,0.590964775,0.595060768,0.591694347,0.591498999,0.006245058
159,8000,0.597171137,0.577425854,0.594797054,0.584217592,0.596446358,0.594415359,0.597682422,0.591471841,0.595614731,0.592134938,0.592137729,0.006153076
160,8050,0.597899423,0.578078768,0.595402055,0.585375214,0.596820071,0.594920539,0.598396775,0.591973448,0.596234972,0.592577908,0.592767917,0.006075522
161,8100,0.598597459,0.578798514,0.595969064,0.586392232,0.597200644,0.595413361,0.599115131,0.592490086,0.596946561,0.593032358,0.593395541,0.006005232
162,8150,0.599270967,0.579590906,0.596503281,0.587237017,0.597627583,0.595915423,0.599800059,0.593014837,0.597783591,0.593521776,0.594026544,0.005944629
163,8200,0.599932397,0.580463072,0.597029412,0.587936217,0.598101706,0.596428079,0.600476474,0.59357201,0.598819795,0.594032858,0.594679202,0.005897918
164,8250,0.600580782,0.581419752,0.597538434,0.588522649,0.598668213,0.596948115,0.60112811,0.59413092,0.600044596,0.594581648,0.595356322,0.005864139
165,8300,0.601231745,0.582423493,0.598047486,0.589056839,0.599329764,0.597500851,0.601780001,0.594689574,0.601424861,0.595168174,0.596065279,0.005853515
166,8350,0.601909449,0.583462241,0.598567222,0.589563564,0.600081979,0.598070245,0.602397203,0.595279344,0.602842034,0.595785134,0.596795842,0.005857075
167,8400,0.602647085,0.584492064,0.599109883,0.590062996,0.600918242,0.598641805,0.603003371,0.595868251,0.60418234,0.596428371,0.597535441,0.005876452
168,8450,0.603410405,0.58549357,0.599663409,0.590565002,0.601808554,0.599269652,0.603624173,0.596443731,0.605331827,0.597080768,0.598269109,0.005897256
169,8500,0.604218757,0.586435694,0.600218003,0.591084978,0.602704796,0.599931605,0.604265368,0.597005283,0.606243742,0.597766975,0.59898752,0.005911982
170,8550,0.605048355,0.587361714,0.600798964,0.591635797,0.603571131,0.600652231,0.604932842,0.597582597,0.606947772,0.598476131,0.599700753,0.005906469
171,8600,0.605861584,0.588222746,0.601427516,0.592207237,0.604380424,0.601478106,0.605664503,0.598127052,0.607490107,0.599165838,0.600402511,0.005898912
172,8650,0.60665843,0.589040275,0.60212419,0.592771546,0.605115693,0.602411537,0.606442807,0.598660357,0.607922814,0.599855332,0.601100298,0.005892271
173,8700,0.607412176,0.589806624,0.602911655,0.593363497,0.605771818,0.60347109,0.60723755,0.599171539,0.608312535,0.600530092,0.601798858,0.00588912
174,8750,0.608077621,0.590536379,0.603800589,0.593956409,0.606353006,0.604632346,0.608102004,0.599664048,0.608682295,0.601202085,0.602500678,0.005896147
175,8800,0.608666461,0.591244129,0.604803723,0.594556364,0.606887333,0.605862447,0.608989361,0.600132844,0.609033695,0.601854578,0.603203093,0.005912366
176,8850,0.60918578,0.591904086,0.605878601,0.595141265,0.60738831,0.607106148,0.609893789,0.600567898,0.609406057,0.602497132,0.603896907,0.005951743
177,8900,0.609628411,0.592511,0.606968103,0.595715011,0.607870817,0.608283065,0.610791076,0.600980089,0.609806861,0.603144382,0.604569881,0.006007473
178,8950,0.610039746,0.593097253,0.608034357,0.596280113,0.60835368,0.609384888,0.611674216,0.601369955,0.610226575,0.603761252,0.605222204,0.00607349
179,9000,0.610430915,0.593666771,0.608990809,0.596846774,0.608818484,0.610348286,0.612529482,0.60174899,0.610701196,0.604386933,0.605846864,0.006135906
